Timestamp,Server_ID,CPU_Utilization_%,Memory_Utilization_%,Power_Usage_Watts
2025-11-06 17:45:00,S3,44,77,125
2025-11-06 17:50:00,S1,74,61,116
2025-11-06 17:50:00,S2,23,57,105
2025-11-06 17:50:00,S3,20,45,85
2025-11-06 17:55:00,S1,32,36,15
2025-11-06 17:55:00,S2,57,75,132
2025-11-06 17:55:00,S3,29,41,117
2025-11-06 18:00:00,S1,64,68,140
2025-11-06 18:00:00,S2,5,89,88
2025-11-06 18:00:00,S3,42,49,87
2025-11-06 18:05:00,S1,64,75,121
2025-11-06 18:05:00,S2,39,42,145
2025-11-06 18:05:00,S3,51,88,86
2025-11-06 18:10:00,S1,22,70,139
2025-11-06 18:10:00,S2,72,68,112
2025-11-06 18:10:00,S3,69,62,146
2025-11-06 18:15:00,S1,54,71,114
2025-11-06 18:15:00,S2,38,61,104
2025-11-06 18:15:00,S3,59,85,138
2025-11-06 18:20:00,S1,43,74,47
2025-11-06 18:20:00,S2,38,57,139
2025-11-06 18:20:00,S3,32,45,93
2025-11-06 18:25:00,S1,76,52,146
2025-11-06 18:25:00,S2,79,85,81
2025-11-06 18:25:00,S3,46,66,84
2025-11-06 18:30:00,S1,55,36,96
2025-11-06 18:30:00,S2,38,34,30
2025-11-06 18:30:00,S3,77,50,100
2025-11-06 18:35:00,S1,74,63,115
2025-11-06 18:35:00,S2,70,71,80
2025-11-06 18:35:00,S3,58,39,101
2025-11-06 18:40:00,S1,24,52,127
2025-11-06 18:40:00,S2,76,51,128
2025-11-06 18:40:00,S3,63,41,83
2025-11-06 18:45:00,S1,54,79,88
2025-11-06 18:45:00,S2,24,68,89
2025-11-06 18:45:00,S3,40,50,92
2025-11-06 18:50:00,S1,22,52,110
2025-11-06 18:50:00,S2,34,63,117
2025-11-06 18:50:00,S3,35,76,87
2025-11-06 18:55:00,S1,73,33,83
2025-11-06 18:55:00,S2,43,48,145
2025-11-06 18:55:00,S3,40,61,133
2025-11-06 19:00:00,S1,71,45,80
2025-11-06 19:00:00,S2,40,75,131
2025-11-06 19:00:00,S3,76,45,143
2025-11-06 19:05:00,S1,50,52,102
2025-11-06 19:05:00,S2,64,45,273
2025-11-06 19:05:00,S3,41,50,94
2025-11-06 19:10:00,S1,27,36,119
2025-11-06 19:10:00,S2,30,63,83
2025-11-06 19:10:00,S3,30,66,111
2025-11-06 19:15:00,S1,67,40,143
2025-11-06 19:15:00,S2,51,40,145
2025-11-06 19:15:00,S3,60,69,80
2025-11-06 19:20:00,S1,47,85,82
2025-11-06 19:20:00,S2,77,76,149
2025-11-06 19:20:00,S3,22,79,128
2025-11-06 19:25:00,S1,32,82,91
2025-11-06 19:25:00,S2,23,45,141
2025-11-06 19:25:00,S3,54,42,145
2025-11-06 19:30:00,S1,44,43,136
2025-11-06 19:30:00,S2,76,82,141
2025-11-06 19:30:00,S3,20,53,116
2025-11-06 19:35:00,S1,20,52,141
2025-11-06 19:35:00,S2,57,41,301
2025-11-06 19:35:00,S3,58,60,103
2025-11-06 19:40:00,S1,63,50,94
2025-11-06 19:40:00,S2,41,35,109
2025-11-06 19:40:00,S3,66,61,284
2025-11-06 19:45:00,S1,63,80,111
2025-11-06 19:45:00,S2,57,73,149
2025-11-06 19:45:00,S3,36,41,105
2025-11-06 19:50:00,S1,42,45,134
2025-11-06 19:50:00,S2,61,72,102
2025-11-06 19:50:00,S3,65,56,145
2025-11-06 19:55:00,S1,25,47,125
2025-11-06 19:55:00,S2,75,74,84
2025-11-06 19:55:00,S3,78,50,112
2025-11-06 20:00:00,S1,36,66,93
2025-11-06 20:00:00,S2,24,48,136
2025-11-06 20:00:00,S3,31,82,149
2025-11-06 20:05:00,S1,53,52,116
2025-11-06 20:05:00,S2,41,36,111
2025-11-06 20:05:00,S3,50,53,91
2025-11-06 20:10:00,S1,47,45,90
2025-11-06 20:10:00,S2,33,66,84
2025-11-06 20:10:00,S3,42,74,146
2025-11-06 20:15:00,S1,40,63,85
2025-11-06 20:15:00,S2,42,35,144
2025-11-06 20:15:00,S3,77,88,102
2025-11-06 20:20:00,S1,63,89,138
2025-11-06 20:20:00,S2,43,30,103
2025-11-06 20:20:00,S3,55,33,128
2025-11-06 20:25:00,S1,33,31,134
2025-11-06 20:25:00,S2,42,50,102
2025-11-06 20:25:00,S3,33,79,104
2025-11-06 20:30:00,S1,24,89,92
2025-11-06 20:30:00,S2,57,78,84
2025-11-06 20:30:00,S3,73,40,108
2025-11-06 20:35:00,S1,36,79,148
2025-11-06 20:35:00,S2,59,37,111
2025-11-06 20:35:00,S3,24,60,102
2025-11-06 20:40:00,S1,22,63,143
2025-11-06 20:40:00,S2,76,47,97
2025-11-06 20:40:00,S3,73,70,127
2025-11-06 20:45:00,S1,40,30,119
2025-11-06 20:45:00,S2,43,37,97
2025-11-06 20:45:00,S3,46,83,125
2025-11-06 20:50:00,S1,57,85,105
2025-11-06 20:50:00,S2,65,48,114
2025-11-06 20:50:00,S3,50,64,90
2025-11-06 20:55:00,S1,36,82,100
2025-11-06 20:55:00,S2,24,60,149
2025-11-06 20:55:00,S3,31,74,124
2025-11-06 21:00:00,S1,26,81,143
2025-11-06 21:00:00,S2,48,81,127
2025-11-06 21:00:00,S3,52,80,128
2025-11-06 21:05:00,S1,42,59,149
2025-11-06 21:05:00,S2,65,34,97
2025-11-06 21:05:00,S3,34,82,99
2025-11-06 21:10:00,S1,72,47,141
2025-11-06 21:10:00,S2,73,61,111
2025-11-06 21:10:00,S3,32,83,95
2025-11-06 21:15:00,S1,62,46,83
2025-11-06 21:15:00,S2,55,54,122
2025-11-06 21:15:00,S3,30,56,127
2025-11-06 21:20:00,S1,61,74,130
2025-11-06 21:20:00,S2,23,35,104
2025-11-06 21:20:00,S3,25,45,105
2025-11-06 21:25:00,S1,72,35,85
2025-11-06 21:25:00,S2,55,88,149
2025-11-06 21:25:00,S3,29,31,120
2025-11-06 21:30:00,S1,51,56,85
2025-11-06 21:30:00,S2,50,51,93
2025-11-06 21:30:00,S3,42,34,111
2025-11-06 21:35:00,S1,46,41,125
2025-11-06 21:35:00,S2,73,34,147
2025-11-06 21:35:00,S3,50,76,129
2025-11-06 21:40:00,S1,56,67,142
2025-11-06 21:40:00,S2,77,69,80
2025-11-06 21:40:00,S3,24,88,122
2025-11-06 21:45:00,S1,67,41,129
2025-11-06 21:45:00,S2,94,30,205
2025-11-06 21:45:00,S3,68,71,113
2025-11-06 21:50:00,S1,24,52,93
2025-11-06 21:50:00,S2,40,40,84
2025-11-06 21:50:00,S3,58,72,137
2025-11-06 21:55:00,S1,46,83,97
2025-11-06 21:55:00,S2,54,48,127
2025-11-06 21:55:00,S3,23,46,138
2025-11-06 22:00:00,S1,58,76,94
2025-11-06 22:00:00,S2,78,66,95
2025-11-06 22:00:00,S3,69,37,148
2025-11-06 22:05:00,S1,25,48,141
2025-11-06 22:05:00,S2,41,58,134
2025-11-06 22:05:00,S3,25,77,146
2025-11-06 22:10:00,S1,44,57,132
2025-11-06 22:10:00,S2,58,54,123
2025-11-06 22:10:00,S3,36,68,147
2025-11-06 22:15:00,S1,37,64,96
2025-11-06 22:15:00,S2,68,42,123
2025-11-06 22:15:00,S3,30,73,96
2025-11-06 22:20:00,S1,33,38,106
2025-11-06 22:20:00,S2,36,36,137
2025-11-06 22:20:00,S3,45,74,97
2025-11-06 22:25:00,S1,46,36,138
2025-11-06 22:25:00,S2,70,66,136
2025-11-06 22:25:00,S3,52,51,102
2025-11-06 22:30:00,S1,22,63,101
2025-11-06 22:30:00,S2,75,73,126
2025-11-06 22:30:00,S3,42,48,141
2025-11-06 22:35:00,S1,22,32,96
2025-11-06 22:35:00,S2,44,78,147
2025-11-06 22:35:00,S3,76,79,101
2025-11-06 22:40:00,S1,65,59,96
2025-11-06 22:40:00,S2,36,76,81
2025-11-06 22:40:00,S3,50,37,83
2025-11-06 22:45:00,S1,30,81,88
2025-11-06 22:45:00,S2,56,66,109
2025-11-06 22:45:00,S3,49,54,129
2025-11-06 22:50:00,S1,33,80,122
2025-11-06 22:50:00,S2,58,68,107
2025-11-06 22:50:00,S3,48,51,117
2025-11-06 22:55:00,S1,77,31,114
2025-11-06 22:55:00,S2,25,49,94
2025-11-06 22:55:00,S3,68,49,258
2025-11-06 23:00:00,S1,65,42,116
2025-11-06 23:00:00,S2,71,89,97
2025-11-06 23:00:00,S3,40,42,88
2025-11-06 23:05:00,S1,24,35,90
2025-11-06 23:05:00,S2,52,56,93
2025-11-06 23:05:00,S3,60,74,105
2025-11-06 23:10:00,S1,69,59,108
2025-11-06 23:10:00,S2,70,78,136
2025-11-06 23:10:00,S3,76,62,126
2025-11-06 23:15:00,S1,34,39,145
2025-11-06 23:15:00,S2,77,78,140
2025-11-06 23:15:00,S3,54,73,132
2025-11-06 23:20:00,S1,60,39,91
2025-11-06 23:20:00,S2,33,64,144
2025-11-06 23:20:00,S3,32,61,132
2025-11-06 23:25:00,S1,28,76,100
2025-11-06 23:25:00,S2,59,68,120
2025-11-06 23:25:00,S3,72,62,94
2025-11-06 23:30:00,S1,63,80,88
2025-11-06 23:30:00,S2,25,52,142
2025-11-06 23:30:00,S3,62,76,93
2025-11-06 23:35:00,S1,66,84,118
2025-11-06 23:35:00,S2,31,58,130
2025-11-06 23:35:00,S3,43,41,35
2025-11-06 23:40:00,S1,54,48,144
2025-11-06 23:40:00,S2,51,48,134
2025-11-06 23:40:00,S3,32,40,88
2025-11-06 23:45:00,S1,26,86,124
2025-11-06 23:45:00,S2,27,68,104
2025-11-06 23:45:00,S3,20,79,122
2025-11-06 23:50:00,S1,44,80,86
2025-11-06 23:50:00,S2,67,81,134
2025-11-06 23:50:00,S3,27,73,87
2025-11-06 23:55:00,S1,39,64,127
2025-11-06 23:55:00,S2,38,86,94
2025-11-06 23:55:00,S3,40,54,142
2025-11-07 00:00:00,S1,58,33,117
2025-11-07 00:00:00,S2,21,71,81
2025-11-07 00:00:00,S3,29,60,80
2025-11-07 00:05:00,S1,57,70,24
2025-11-07 00:05:00,S2,37,76,87
2025-11-07 00:05:00,S3,50,75,88
2025-11-07 00:10:00,S1,51,56,149
2025-11-07 00:10:00,S2,65,68,134
2025-11-07 00:10:00,S3,36,52,137
2025-11-07 00:15:00,S1,62,58,144
2025-11-07 00:15:00,S2,63,33,105
2025-11-07 00:15:00,S3,60,88,94
2025-11-07 00:20:00,S1,44,39,141
2025-11-07 00:20:00,S2,70,54,107
2025-11-07 00:20:00,S3,94,44,238
2025-11-07 00:25:00,S1,32,82,102
2025-11-07 00:25:00,S2,55,81,119
2025-11-07 00:25:00,S3,58,32,80
2025-11-07 00:30:00,S1,79,65,119
2025-11-07 00:30:00,S2,42,41,102
2025-11-07 00:30:00,S3,26,51,93
2025-11-07 00:35:00,S1,56,52,99
2025-11-07 00:35:00,S2,78,55,126
2025-11-07 00:35:00,S3,45,72,11
2025-11-07 00:40:00,S1,36,66,105
2025-11-07 00:40:00,S2,37,88,110
2025-11-07 00:40:00,S3,71,88,116
2025-11-07 00:45:00,S1,28,81,97
2025-11-07 00:45:00,S2,32,75,109
2025-11-07 00:45:00,S3,37,30,131
2025-11-07 00:50:00,S1,72,89,142
2025-11-07 00:50:00,S2,60,77,99
2025-11-07 00:50:00,S3,29,67,90
2025-11-07 00:55:00,S1,58,62,109
2025-11-07 00:55:00,S2,64,87,220
2025-11-07 00:55:00,S3,73,56,84
2025-11-07 01:00:00,S1,71,88,241
2025-11-07 01:00:00,S2,27,56,105
2025-11-07 01:00:00,S3,47,48,131
2025-11-07 01:05:00,S1,59,46,145
2025-11-07 01:05:00,S2,65,88,81
2025-11-07 01:05:00,S3,72,72,142
2025-11-07 01:10:00,S1,55,85,117
2025-11-07 01:10:00,S2,63,44,133
2025-11-07 01:10:00,S3,76,52,109
2025-11-07 01:15:00,S1,69,76,91
2025-11-07 01:15:00,S2,14,78,46
2025-11-07 01:15:00,S3,72,83,98
2025-11-07 01:20:00,S1,9,88,53
2025-11-07 01:20:00,S2,59,43,84
2025-11-07 01:20:00,S3,66,32,112
2025-11-07 01:25:00,S1,76,84,290
2025-11-07 01:25:00,S2,51,77,128
2025-11-07 01:25:00,S3,61,42,142
2025-11-07 01:30:00,S1,33,73,102
2025-11-07 01:30:00,S2,58,41,80
2025-11-07 01:30:00,S3,54,82,85
2025-11-07 01:35:00,S1,49,62,94
2025-11-07 01:35:00,S2,64,60,147
2025-11-07 01:35:00,S3,70,69,149
2025-11-07 01:40:00,S1,73,66,80
2025-11-07 01:40:00,S2,67,45,117
2025-11-07 01:40:00,S3,57,74,86
2025-11-07 01:45:00,S1,44,88,140
2025-11-07 01:45:00,S2,75,38,149
2025-11-07 01:45:00,S3,64,55,124
2025-11-07 01:50:00,S1,31,59,114
2025-11-07 01:50:00,S2,45,41,148
2025-11-07 01:50:00,S3,41,34,142
2025-11-07 01:55:00,S1,70,75,109
2025-11-07 01:55:00,S2,29,88,133
2025-11-07 01:55:00,S3,46,30,82
2025-11-07 02:00:00,S1,71,38,96
2025-11-07 02:00:00,S2,42,60,120
2025-11-07 02:00:00,S3,81,74,224
2025-11-07 02:05:00,S1,25,50,98
2025-11-07 02:05:00,S2,29,88,122
2025-11-07 02:05:00,S3,60,84,112
2025-11-07 02:10:00,S1,77,46,99
2025-11-07 02:10:00,S2,42,61,120
2025-11-07 02:10:00,S3,34,30,145
2025-11-07 02:15:00,S1,66,34,91
2025-11-07 02:15:00,S2,75,83,211
2025-11-07 02:15:00,S3,67,35,141
2025-11-07 02:20:00,S1,66,41,130
2025-11-07 02:20:00,S2,44,88,125
2025-11-07 02:20:00,S3,92,86,259
2025-11-07 02:25:00,S1,64,44,111
2025-11-07 02:25:00,S2,79,63,119
2025-11-07 02:25:00,S3,38,83,96
2025-11-07 02:30:00,S1,74,54,141
2025-11-07 02:30:00,S2,68,78,130
2025-11-07 02:30:00,S3,41,30,109
2025-11-07 02:35:00,S1,53,36,147
2025-11-07 02:35:00,S2,73,53,131
2025-11-07 02:35:00,S3,63,43,112
2025-11-07 02:40:00,S1,78,38,115
2025-11-07 02:40:00,S2,35,50,149
2025-11-07 02:40:00,S3,48,31,110
2025-11-07 02:45:00,S1,56,74,80
2025-11-07 02:45:00,S2,30,89,91
2025-11-07 02:45:00,S3,55,89,88
2025-11-07 02:50:00,S1,21,57,147
2025-11-07 02:50:00,S2,70,31,138
2025-11-07 02:50:00,S3,47,60,53
2025-11-07 02:55:00,S1,68,58,117
2025-11-07 02:55:00,S2,55,77,133
2025-11-07 02:55:00,S3,25,80,91
2025-11-07 03:00:00,S1,37,60,99
2025-11-07 03:00:00,S2,22,31,131
2025-11-07 03:00:00,S3,73,57,127
2025-11-07 03:05:00,S1,41,63,87
2025-11-07 03:05:00,S2,73,66,87
2025-11-07 03:05:00,S3,23,51,111
2025-11-07 03:10:00,S1,36,48,56
2025-11-07 03:10:00,S2,45,44,145
2025-11-07 03:10:00,S3,52,70,143
2025-11-07 03:15:00,S1,40,70,82
2025-11-07 03:15:00,S2,20,82,111
2025-11-07 03:15:00,S3,39,60,134
2025-11-07 03:20:00,S1,34,34,81
2025-11-07 03:20:00,S2,72,61,91
2025-11-07 03:20:00,S3,58,65,139
2025-11-07 03:25:00,S1,26,56,111
2025-11-07 03:25:00,S2,68,61,85
2025-11-07 03:25:00,S3,50,70,122
2025-11-07 03:30:00,S1,35,51,113
2025-11-07 03:30:00,S2,44,80,99
2025-11-07 03:30:00,S3,48,52,124
2025-11-07 03:35:00,S1,32,33,149
2025-11-07 03:35:00,S2,50,65,141
2025-11-07 03:35:00,S3,52,71,115
2025-11-07 03:40:00,S1,34,53,100
2025-11-07 03:40:00,S2,52,70,99
2025-11-07 03:40:00,S3,77,44,132
2025-11-07 03:45:00,S1,27,38,148
2025-11-07 03:45:00,S2,22,83,80
2025-11-07 03:45:00,S3,29,89,102
2025-11-07 03:50:00,S1,58,82,127
2025-11-07 03:50:00,S2,43,83,110
2025-11-07 03:50:00,S3,5,79,48
2025-11-07 03:55:00,S1,58,60,82
2025-11-07 03:55:00,S2,30,87,130
2025-11-07 03:55:00,S3,56,82,145
2025-11-07 04:00:00,S1,72,82,102
2025-11-07 04:00:00,S2,26,58,113
2025-11-07 04:00:00,S3,62,75,97
2025-11-07 04:05:00,S1,55,35,225
2025-11-07 04:05:00,S2,29,36,138
2025-11-07 04:05:00,S3,52,50,137
2025-11-07 04:10:00,S1,39,61,120
2025-11-07 04:10:00,S2,55,87,129
2025-11-07 04:10:00,S3,24,64,117
2025-11-07 04:15:00,S1,34,85,90
2025-11-07 04:15:00,S2,47,81,131
2025-11-07 04:15:00,S3,43,53,103
2025-11-07 04:20:00,S1,46,50,122
2025-11-07 04:20:00,S2,43,62,83
2025-11-07 04:20:00,S3,25,87,106
2025-11-07 04:25:00,S1,42,89,109
2025-11-07 04:25:00,S2,49,74,100
2025-11-07 04:25:00,S3,34,34,105
2025-11-07 04:30:00,S1,23,66,138
2025-11-07 04:30:00,S2,69,81,98
2025-11-07 04:30:00,S3,76,63,115
2025-11-07 04:35:00,S1,39,35,114
2025-11-07 04:35:00,S2,59,74,134
2025-11-07 04:35:00,S3,76,88,112
2025-11-07 04:40:00,S1,29,44,125
2025-11-07 04:40:00,S2,50,70,143
2025-11-07 04:40:00,S3,77,64,81
2025-11-07 04:45:00,S1,55,71,134
2025-11-07 04:45:00,S2,57,55,147
2025-11-07 04:45:00,S3,49,67,244
2025-11-07 04:50:00,S1,79,55,126
2025-11-07 04:50:00,S2,47,85,148
2025-11-07 04:50:00,S3,55,84,147
2025-11-07 04:55:00,S1,53,68,9
2025-11-07 04:55:00,S2,61,35,115
2025-11-07 04:55:00,S3,42,81,139
2025-11-07 05:00:00,S1,34,80,99
2025-11-07 05:00:00,S2,73,78,110
2025-11-07 05:00:00,S3,27,37,114
2025-11-07 05:05:00,S1,78,85,89
2025-11-07 05:05:00,S2,75,53,107
2025-11-07 05:05:00,S3,52,36,143
2025-11-07 05:10:00,S1,56,47,104
2025-11-07 05:10:00,S2,47,40,107
2025-11-07 05:10:00,S3,61,54,97
2025-11-07 05:15:00,S1,48,83,83
2025-11-07 05:15:00,S2,72,51,135
2025-11-07 05:15:00,S3,51,75,91
2025-11-07 05:20:00,S1,45,58,122
2025-11-07 05:20:00,S2,25,51,104
2025-11-07 05:20:00,S3,44,59,116
2025-11-07 05:25:00,S1,56,52,123
2025-11-07 05:25:00,S2,33,41,127
2025-11-07 05:25:00,S3,73,40,119
2025-11-07 05:30:00,S1,26,44,127
2025-11-07 05:30:00,S2,60,34,81
2025-11-07 05:30:00,S3,27,85,136
2025-11-07 05:35:00,S1,74,74,84
2025-11-07 05:35:00,S2,73,61,124
2025-11-07 05:35:00,S3,44,89,109
2025-11-07 05:40:00,S1,69,74,148
2025-11-07 05:40:00,S2,30,81,80
2025-11-07 05:40:00,S3,41,30,93
2025-11-07 05:45:00,S1,34,35,147
2025-11-07 05:45:00,S2,62,32,132
2025-11-07 05:45:00,S3,32,55,138
2025-11-07 05:50:00,S1,54,50,124
2025-11-07 05:50:00,S2,41,35,103
2025-11-07 05:50:00,S3,21,79,105
2025-11-07 05:55:00,S1,64,75,98
2025-11-07 05:55:00,S2,77,67,109
2025-11-07 05:55:00,S3,30,79,143
2025-11-07 06:00:00,S1,34,73,140
2025-11-07 06:00:00,S2,40,54,90
2025-11-07 06:00:00,S3,30,37,127
2025-11-07 06:05:00,S1,50,51,103
2025-11-07 06:05:00,S2,63,73,84
2025-11-07 06:05:00,S3,5,43,18
2025-11-07 06:10:00,S1,22,67,94
2025-11-07 06:10:00,S2,49,30,126
2025-11-07 06:10:00,S3,25,36,90
2025-11-07 06:15:00,S1,26,72,88
2025-11-07 06:15:00,S2,45,42,91
2025-11-07 06:15:00,S3,39,82,115
2025-11-07 06:20:00,S1,36,34,86
2025-11-07 06:20:00,S2,28,49,103
2025-11-07 06:20:00,S3,67,69,141
2025-11-07 06:25:00,S1,55,83,101
2025-11-07 06:25:00,S2,33,30,83
2025-11-07 06:25:00,S3,36,70,133
2025-11-07 06:30:00,S1,20,88,102
2025-11-07 06:30:00,S2,26,74,98
2025-11-07 06:30:00,S3,38,48,144
2025-11-07 06:35:00,S1,43,57,81
2025-11-07 06:35:00,S2,41,55,112
2025-11-07 06:35:00,S3,36,82,121
2025-11-07 06:40:00,S1,70,74,135
2025-11-07 06:40:00,S2,63,72,81
2025-11-07 06:40:00,S3,43,44,149
2025-11-07 06:45:00,S1,73,48,124
2025-11-07 06:45:00,S2,36,48,95
2025-11-07 06:45:00,S3,61,39,102
2025-11-07 06:50:00,S1,27,79,115
2025-11-07 06:50:00,S2,79,45,134
2025-11-07 06:50:00,S3,39,63,144
2025-11-07 06:55:00,S1,74,62,116
2025-11-07 06:55:00,S2,34,31,136
2025-11-07 06:55:00,S3,71,50,144
2025-11-07 07:00:00,S1,57,69,93
2025-11-07 07:00:00,S2,50,78,130
2025-11-07 07:00:00,S3,75,52,143
2025-11-07 07:05:00,S1,31,46,137
2025-11-07 07:05:00,S2,25,86,126
2025-11-07 07:05:00,S3,21,89,139
2025-11-07 07:10:00,S1,53,70,126
2025-11-07 07:10:00,S2,36,87,110
2025-11-07 07:10:00,S3,27,86,100
2025-11-07 07:15:00,S1,36,52,115
2025-11-07 07:15:00,S2,54,37,140
2025-11-07 07:15:00,S3,69,68,97
2025-11-07 07:20:00,S1,36,51,100
2025-11-07 07:20:00,S2,58,51,107
2025-11-07 07:20:00,S3,55,38,85
2025-11-07 07:25:00,S1,28,39,149
2025-11-07 07:25:00,S2,55,71,121
2025-11-07 07:25:00,S3,29,75,129
2025-11-07 07:30:00,S1,72,81,111
2025-11-07 07:30:00,S2,73,66,127
2025-11-07 07:30:00,S3,24,47,101
2025-11-07 07:35:00,S1,58,60,147
2025-11-07 07:35:00,S2,46,35,321
2025-11-07 07:35:00,S3,41,79,149
2025-11-07 07:40:00,S1,25,47,106
2025-11-07 07:40:00,S2,28,70,114
2025-11-07 07:40:00,S3,45,57,127
2025-11-07 07:45:00,S1,65,61,135
2025-11-07 07:45:00,S2,38,67,95
2025-11-07 07:45:00,S3,67,88,86
2025-11-07 07:50:00,S1,75,33,142
2025-11-07 07:50:00,S2,52,71,148
2025-11-07 07:50:00,S3,51,40,131
2025-11-07 07:55:00,S1,79,81,144
2025-11-07 07:55:00,S2,47,88,98
2025-11-07 07:55:00,S3,65,62,84
2025-11-07 08:00:00,S1,63,67,113
2025-11-07 08:00:00,S2,37,48,114
2025-11-07 08:00:00,S3,71,48,108
2025-11-07 08:05:00,S1,44,75,149
2025-11-07 08:05:00,S2,70,63,147
2025-11-07 08:05:00,S3,42,39,112
2025-11-07 08:10:00,S1,33,70,113
2025-11-07 08:10:00,S2,55,74,142
2025-11-07 08:10:00,S3,48,75,90
2025-11-07 08:15:00,S1,57,72,96
2025-11-07 08:15:00,S2,69,85,134
2025-11-07 08:15:00,S3,44,50,138
2025-11-07 08:20:00,S1,38,62,129
2025-11-07 08:20:00,S2,74,69,102
2025-11-07 08:20:00,S3,42,85,108
2025-11-07 08:25:00,S1,58,66,123
2025-11-07 08:25:00,S2,47,34,149
2025-11-07 08:25:00,S3,22,86,106
2025-11-07 08:30:00,S1,63,71,139
2025-11-07 08:30:00,S2,38,38,130
2025-11-07 08:30:00,S3,74,51,119
2025-11-07 08:35:00,S1,48,88,120
2025-11-07 08:35:00,S2,22,54,122
2025-11-07 08:35:00,S3,34,70,129
2025-11-07 08:40:00,S1,64,51,93
2025-11-07 08:40:00,S2,78,69,116
2025-11-07 08:40:00,S3,58,53,81
2025-11-07 08:45:00,S1,73,64,111
2025-11-07 08:45:00,S2,64,76,121
2025-11-07 08:45:00,S3,70,42,146
2025-11-07 08:50:00,S1,46,82,138
2025-11-07 08:50:00,S2,21,70,121
2025-11-07 08:50:00,S3,51,83,133
2025-11-07 08:55:00,S1,73,58,148
2025-11-07 08:55:00,S2,36,49,129
2025-11-07 08:55:00,S3,23,71,145
2025-11-07 09:00:00,S1,56,61,112
2025-11-07 09:00:00,S2,38,33,120
2025-11-07 09:00:00,S3,23,60,124
2025-11-07 09:05:00,S1,72,52,85
2025-11-07 09:05:00,S2,55,43,81
2025-11-07 09:05:00,S3,37,40,148
2025-11-07 09:10:00,S1,30,45,104
2025-11-07 09:10:00,S2,51,61,121
2025-11-07 09:10:00,S3,68,38,88
2025-11-07 09:15:00,S1,86,34,251
2025-11-07 09:15:00,S2,65,37,145
2025-11-07 09:15:00,S3,50,87,122
2025-11-07 09:20:00,S1,75,66,99
2025-11-07 09:20:00,S2,23,73,95
2025-11-07 09:20:00,S3,35,38,141
2025-11-07 09:25:00,S1,28,81,124
2025-11-07 09:25:00,S2,72,71,99
2025-11-07 09:25:00,S3,42,75,144
2025-11-07 09:30:00,S1,39,64,116
2025-11-07 09:30:00,S2,50,69,114
2025-11-07 09:30:00,S3,79,52,108
2025-11-07 09:35:00,S1,100,49,292
2025-11-07 09:35:00,S2,91,57,344
2025-11-07 09:35:00,S3,56,78,102
2025-11-07 09:40:00,S1,26,40,96
2025-11-07 09:40:00,S2,22,87,121
2025-11-07 09:40:00,S3,23,49,91
2025-11-07 09:45:00,S1,60,37,83
2025-11-07 09:45:00,S2,54,63,124
2025-11-07 09:45:00,S3,30,31,90
2025-11-07 09:50:00,S1,74,60,132
2025-11-07 09:50:00,S2,31,43,142
2025-11-07 09:50:00,S3,32,78,144
2025-11-07 09:55:00,S1,49,35,93
2025-11-07 09:55:00,S2,44,79,111
2025-11-07 09:55:00,S3,78,67,108
2025-11-07 10:00:00,S1,56,85,142
2025-11-07 10:00:00,S2,39,44,131
2025-11-07 10:00:00,S3,34,49,136
2025-11-07 10:05:00,S1,66,49,97
2025-11-07 10:05:00,S2,72,38,111
2025-11-07 10:05:00,S3,31,84,81
2025-11-07 10:10:00,S1,34,31,133
2025-11-07 10:10:00,S2,27,84,117
2025-11-07 10:10:00,S3,76,59,114
2025-11-07 10:15:00,S1,75,57,119
2025-11-07 10:15:00,S2,36,83,141
2025-11-07 10:15:00,S3,62,56,113
2025-11-07 10:20:00,S1,39,41,130
2025-11-07 10:20:00,S2,73,64,98
2025-11-07 10:20:00,S3,64,68,145
2025-11-07 10:25:00,S1,55,74,80
2025-11-07 10:25:00,S2,27,84,17
2025-11-07 10:25:00,S3,48,39,84
2025-11-07 10:30:00,S1,78,83,121
2025-11-07 10:30:00,S2,29,36,143
2025-11-07 10:30:00,S3,20,37,113
2025-11-07 10:35:00,S1,58,46,124
2025-11-07 10:35:00,S2,22,37,141
2025-11-07 10:35:00,S3,26,39,91
2025-11-07 10:40:00,S1,64,32,123
2025-11-07 10:40:00,S2,25,35,82
2025-11-07 10:40:00,S3,22,60,103
2025-11-07 10:45:00,S1,37,35,95
2025-11-07 10:45:00,S2,56,44,108
2025-11-07 10:45:00,S3,26,77,105
2025-11-07 10:50:00,S1,49,74,100
2025-11-07 10:50:00,S2,42,55,95
2025-11-07 10:50:00,S3,36,51,106
2025-11-07 10:55:00,S1,77,71,147
2025-11-07 10:55:00,S2,25,47,143
2025-11-07 10:55:00,S3,50,46,87
2025-11-07 11:00:00,S1,37,78,138
2025-11-07 11:00:00,S2,29,82,132
2025-11-07 11:00:00,S3,56,65,97
2025-11-07 11:05:00,S1,60,77,148
2025-11-07 11:05:00,S2,55,38,273
2025-11-07 11:05:00,S3,26,57,140
2025-11-07 11:10:00,S1,45,36,149
2025-11-07 11:10:00,S2,63,73,104
2025-11-07 11:10:00,S3,79,43,144
2025-11-07 11:15:00,S1,77,70,137
2025-11-07 11:15:00,S2,20,72,80
2025-11-07 11:15:00,S3,72,44,109
2025-11-07 11:20:00,S1,47,40,102
2025-11-07 11:20:00,S2,35,85,111
2025-11-07 11:20:00,S3,22,46,108
